,Date,Date_YMD,Status,States,value
48998,13-Oct-20,2020-10-13,Deceased,Punjab,34
48999,14-Oct-20,2020-10-14,Confirmed,Punjab,549
49000,14-Oct-20,2020-10-14,Recovered,Punjab,970
49001,14-Oct-20,2020-10-14,Deceased,Punjab,31
49002,15-Oct-20,2020-10-15,Confirmed,Punjab,470
49003,15-Oct-20,2020-10-15,Recovered,Punjab,1111
49004,15-Oct-20,2020-10-15,Deceased,Punjab,29
49005,16-Oct-20,2020-10-16,Confirmed,Punjab,507
49006,16-Oct-20,2020-10-16,Recovered,Punjab,979
49007,16-Oct-20,2020-10-16,Deceased,Punjab,26
49008,17-Oct-20,2020-10-17,Confirmed,Punjab,417
49009,17-Oct-20,2020-10-17,Recovered,Punjab,760
49010,17-Oct-20,2020-10-17,Deceased,Punjab,19
49011,18-Oct-20,2020-10-18,Confirmed,Punjab,476
49012,18-Oct-20,2020-10-18,Recovered,Punjab,958
49013,18-Oct-20,2020-10-18,Deceased,Punjab,13
49014,19-Oct-20,2020-10-19,Confirmed,Punjab,473
49015,19-Oct-20,2020-10-19,Recovered,Punjab,884
49016,19-Oct-20,2020-10-19,Deceased,Punjab,17
49017,20-Oct-20,2020-10-20,Confirmed,Punjab,487
49018,20-Oct-20,2020-10-20,Recovered,Punjab,891
49019,20-Oct-20,2020-10-20,Deceased,Punjab,8
49020,21-Oct-20,2020-10-21,Confirmed,Punjab,498
49021,21-Oct-20,2020-10-21,Recovered,Punjab,562
49022,21-Oct-20,2020-10-21,Deceased,Punjab,23
49023,22-Oct-20,2020-10-22,Confirmed,Punjab,605
49024,22-Oct-20,2020-10-22,Recovered,Punjab,935
49025,22-Oct-20,2020-10-22,Deceased,Punjab,12
49026,23-Oct-20,2020-10-23,Confirmed,Punjab,464
49027,23-Oct-20,2020-10-23,Recovered,Punjab,580
49028,23-Oct-20,2020-10-23,Deceased,Punjab,23
49029,24-Oct-20,2020-10-24,Confirmed,Punjab,483
49030,24-Oct-20,2020-10-24,Recovered,Punjab,521
49031,24-Oct-20,2020-10-24,Deceased,Punjab,12
49032,25-Oct-20,2020-10-25,Confirmed,Punjab,415
49033,25-Oct-20,2020-10-25,Recovered,Punjab,465
49034,25-Oct-20,2020-10-25,Deceased,Punjab,10
49035,26-Oct-20,2020-10-26,Confirmed,Punjab,336
49036,26-Oct-20,2020-10-26,Recovered,Punjab,326
49037,26-Oct-20,2020-10-26,Deceased,Punjab,8
49038,27-Oct-20,2020-10-27,Confirmed,Punjab,346
49039,27-Oct-20,2020-10-27,Recovered,Punjab,463
49040,27-Oct-20,2020-10-27,Deceased,Punjab,13
49041,28-Oct-20,2020-10-28,Confirmed,Punjab,526
49042,28-Oct-20,2020-10-28,Recovered,Punjab,356
49043,28-Oct-20,2020-10-28,Deceased,Punjab,20
49044,29-Oct-20,2020-10-29,Confirmed,Punjab,464
49045,29-Oct-20,2020-10-29,Recovered,Punjab,427
49046,29-Oct-20,2020-10-29,Deceased,Punjab,10
49047,30-Oct-20,2020-10-30,Confirmed,Punjab,431
49048,30-Oct-20,2020-10-30,Recovered,Punjab,577
49049,30-Oct-20,2020-10-30,Deceased,Punjab,19
49050,31-Oct-20,2020-10-31,Confirmed,Punjab,500
49051,31-Oct-20,2020-10-31,Recovered,Punjab,328
49052,31-Oct-20,2020-10-31,Deceased,Punjab,16
49053,01-Nov-20,2020-11-01,Confirmed,Punjab,317
49054,01-Nov-20,2020-11-01,Recovered,Punjab,368
49055,01-Nov-20,2020-11-01,Deceased,Punjab,11
49056,02-Nov-20,2020-11-02,Confirmed,Punjab,396
49057,02-Nov-20,2020-11-02,Recovered,Punjab,395
49058,02-Nov-20,2020-11-02,Deceased,Punjab,13
49059,03-Nov-20,2020-11-03,Confirmed,Punjab,415
49060,03-Nov-20,2020-11-03,Recovered,Punjab,354
49061,03-Nov-20,2020-11-03,Deceased,Punjab,18
49062,04-Nov-20,2020-11-04,Confirmed,Punjab,527
49063,04-Nov-20,2020-11-04,Recovered,Punjab,268
49064,04-Nov-20,2020-11-04,Deceased,Punjab,14
49065,05-Nov-20,2020-11-05,Confirmed,Punjab,521
49066,05-Nov-20,2020-11-05,Recovered,Punjab,349
49067,05-Nov-20,2020-11-05,Deceased,Punjab,22
49068,06-Nov-20,2020-11-06,Confirmed,Punjab,647
49069,06-Nov-20,2020-11-06,Recovered,Punjab,372
49070,06-Nov-20,2020-11-06,Deceased,Punjab,14
49071,07-Nov-20,2020-11-07,Confirmed,Punjab,477
49072,07-Nov-20,2020-11-07,Recovered,Punjab,517
49073,07-Nov-20,2020-11-07,Deceased,Punjab,15
49074,08-Nov-20,2020-11-08,Confirmed,Punjab,487
49075,08-Nov-20,2020-11-08,Recovered,Punjab,396
49076,08-Nov-20,2020-11-08,Deceased,Punjab,8
49077,09-Nov-20,2020-11-09,Confirmed,Punjab,554
49078,09-Nov-20,2020-11-09,Recovered,Punjab,510
49079,09-Nov-20,2020-11-09,Deceased,Punjab,20
49080,10-Nov-20,2020-11-10,Confirmed,Punjab,486
49081,10-Nov-20,2020-11-10,Recovered,Punjab,362
49082,10-Nov-20,2020-11-10,Deceased,Punjab,20
49083,11-Nov-20,2020-11-11,Confirmed,Punjab,699
49084,11-Nov-20,2020-11-11,Recovered,Punjab,460
49085,11-Nov-20,2020-11-11,Deceased,Punjab,31
49086,12-Nov-20,2020-11-12,Confirmed,Punjab,685
49087,12-Nov-20,2020-11-12,Recovered,Punjab,469
49088,12-Nov-20,2020-11-12,Deceased,Punjab,23
49089,13-Nov-20,2020-11-13,Confirmed,Punjab,736
49090,13-Nov-20,2020-11-13,Recovered,Punjab,388
49091,13-Nov-20,2020-11-13,Deceased,Punjab,16
49092,14-Nov-20,2020-11-14,Confirmed,Punjab,0
49093,14-Nov-20,2020-11-14,Recovered,Punjab,0
49094,14-Nov-20,2020-11-14,Deceased,Punjab,0
49095,15-Nov-20,2020-11-15,Confirmed,Punjab,1053
49096,15-Nov-20,2020-11-15,Recovered,Punjab,1025
49097,15-Nov-20,2020-11-15,Deceased,Punjab,30
49098,16-Nov-20,2020-11-16,Confirmed,Punjab,424
49099,16-Nov-20,2020-11-16,Recovered,Punjab,570
49100,16-Nov-20,2020-11-16,Deceased,Punjab,22
49101,17-Nov-20,2020-11-17,Confirmed,Punjab,515
49102,17-Nov-20,2020-11-17,Recovered,Punjab,265
49103,17-Nov-20,2020-11-17,Deceased,Punjab,30
49104,18-Nov-20,2020-11-18,Confirmed,Punjab,798
49105,18-Nov-20,2020-11-18,Recovered,Punjab,651
49106,18-Nov-20,2020-11-18,Deceased,Punjab,31
49107,19-Nov-20,2020-11-19,Confirmed,Punjab,782
49108,19-Nov-20,2020-11-19,Recovered,Punjab,510
49109,19-Nov-20,2020-11-19,Deceased,Punjab,15
49110,20-Nov-20,2020-11-20,Confirmed,Punjab,818
49111,20-Nov-20,2020-11-20,Recovered,Punjab,492
49112,20-Nov-20,2020-11-20,Deceased,Punjab,16
49113,21-Nov-20,2020-11-21,Confirmed,Punjab,672
49114,21-Nov-20,2020-11-21,Recovered,Punjab,592
49115,21-Nov-20,2020-11-21,Deceased,Punjab,23
49116,22-Nov-20,2020-11-22,Confirmed,Punjab,679
49117,22-Nov-20,2020-11-22,Recovered,Punjab,497
49118,22-Nov-20,2020-11-22,Deceased,Punjab,19
49119,23-Nov-20,2020-11-23,Confirmed,Punjab,711
49120,23-Nov-20,2020-11-23,Recovered,Punjab,731
49121,23-Nov-20,2020-11-23,Deceased,Punjab,17
49122,24-Nov-20,2020-11-24,Confirmed,Punjab,608
49123,24-Nov-20,2020-11-24,Recovered,Punjab,439
49124,24-Nov-20,2020-11-24,Deceased,Punjab,22
49125,25-Nov-20,2020-11-25,Confirmed,Punjab,770
49126,25-Nov-20,2020-11-25,Recovered,Punjab,444
49127,25-Nov-20,2020-11-25,Deceased,Punjab,31
49128,26-Nov-20,2020-11-26,Confirmed,Punjab,843
49129,26-Nov-20,2020-11-26,Recovered,Punjab,467
49130,26-Nov-20,2020-11-26,Deceased,Punjab,26
49131,27-Nov-20,2020-11-27,Confirmed,Punjab,808
49132,27-Nov-20,2020-11-27,Recovered,Punjab,541
49133,27-Nov-20,2020-11-27,Deceased,Punjab,27
49134,28-Nov-20,2020-11-28,Confirmed,Punjab,719
49135,28-Nov-20,2020-11-28,Recovered,Punjab,576
49136,28-Nov-20,2020-11-28,Deceased,Punjab,28
49137,29-Nov-20,2020-11-29,Confirmed,Punjab,733
49138,29-Nov-20,2020-11-29,Recovered,Punjab,664
49139,29-Nov-20,2020-11-29,Deceased,Punjab,15
49140,30-Nov-20,2020-11-30,Confirmed,Punjab,553
49141,30-Nov-20,2020-11-30,Recovered,Punjab,572
49142,30-Nov-20,2020-11-30,Deceased,Punjab,27
49143,01-Dec-20,2020-12-01,Confirmed,Punjab,618
49144,01-Dec-20,2020-12-01,Recovered,Punjab,812
49145,01-Dec-20,2020-12-01,Deceased,Punjab,14
49146,02-Dec-20,2020-12-02,Confirmed,Punjab,599
49147,02-Dec-20,2020-12-02,Recovered,Punjab,518
49148,02-Dec-20,2020-12-02,Deceased,Punjab,21
49149,03-Dec-20,2020-12-03,Confirmed,Punjab,756
49150,03-Dec-20,2020-12-03,Recovered,Punjab,706
49151,03-Dec-20,2020-12-03,Deceased,Punjab,20
49152,04-Dec-20,2020-12-04,Confirmed,Punjab,724
49153,04-Dec-20,2020-12-04,Recovered,Punjab,643
49154,04-Dec-20,2020-12-04,Deceased,Punjab,20
49155,05-Dec-20,2020-12-05,Confirmed,Punjab,636
49156,05-Dec-20,2020-12-05,Recovered,Punjab,671
49157,05-Dec-20,2020-12-05,Deceased,Punjab,23
49158,06-Dec-20,2020-12-06,Confirmed,Punjab,802
49159,06-Dec-20,2020-12-06,Recovered,Punjab,623
49160,06-Dec-20,2020-12-06,Deceased,Punjab,10
49161,07-Dec-20,2020-12-07,Confirmed,Punjab,613
49162,07-Dec-20,2020-12-07,Recovered,Punjab,886
49163,07-Dec-20,2020-12-07,Deceased,Punjab,19
49164,08-Dec-20,2020-12-08,Confirmed,Punjab,492
49165,08-Dec-20,2020-12-08,Recovered,Punjab,792
49166,08-Dec-20,2020-12-08,Deceased,Punjab,30
49167,09-Dec-20,2020-12-09,Confirmed,Punjab,597
49168,09-Dec-20,2020-12-09,Recovered,Punjab,530
49169,09-Dec-20,2020-12-09,Deceased,Punjab,16
49170,10-Dec-20,2020-12-10,Confirmed,Punjab,628
49171,10-Dec-20,2020-12-10,Recovered,Punjab,503
49172,10-Dec-20,2020-12-10,Deceased,Punjab,27
49173,11-Dec-20,2020-12-11,Confirmed,Punjab,543
49174,11-Dec-20,2020-12-11,Recovered,Punjab,651
49175,11-Dec-20,2020-12-11,Deceased,Punjab,29
49176,12-Dec-20,2020-12-12,Confirmed,Punjab,480
49177,12-Dec-20,2020-12-12,Recovered,Punjab,654
49178,12-Dec-20,2020-12-12,Deceased,Punjab,21
49179,13-Dec-20,2020-12-13,Confirmed,Punjab,621
49180,13-Dec-20,2020-12-13,Recovered,Punjab,616
49181,13-Dec-20,2020-12-13,Deceased,Punjab,20
49182,14-Dec-20,2020-12-14,Confirmed,Punjab,459
49183,14-Dec-20,2020-12-14,Recovered,Punjab,633
49184,14-Dec-20,2020-12-14,Deceased,Punjab,21
49185,15-Dec-20,2020-12-15,Confirmed,Punjab,394
49186,15-Dec-20,2020-12-15,Recovered,Punjab,754
49187,15-Dec-20,2020-12-15,Deceased,Punjab,19
49188,16-Dec-20,2020-12-16,Confirmed,Punjab,330
49189,16-Dec-20,2020-12-16,Recovered,Punjab,573
49190,16-Dec-20,2020-12-16,Deceased,Punjab,18
49191,17-Dec-20,2020-12-17,Confirmed,Punjab,448
49192,17-Dec-20,2020-12-17,Recovered,Punjab,629
49193,17-Dec-20,2020-12-17,Deceased,Punjab,15
49194,18-Dec-20,2020-12-18,Confirmed,Punjab,439
49195,18-Dec-20,2020-12-18,Recovered,Punjab,483
49196,18-Dec-20,2020-12-18,Deceased,Punjab,20
49197,19-Dec-20,2020-12-19,Confirmed,Punjab,435
49198,19-Dec-20,2020-12-19,Recovered,Punjab,560
49199,19-Dec-20,2020-12-19,Deceased,Punjab,19
49200,20-Dec-20,2020-12-20,Confirmed,Punjab,337
49201,20-Dec-20,2020-12-20,Recovered,Punjab,544
49202,20-Dec-20,2020-12-20,Deceased,Punjab,12
49203,21-Dec-20,2020-12-21,Confirmed,Punjab,336
49204,21-Dec-20,2020-12-21,Recovered,Punjab,535
49205,21-Dec-20,2020-12-21,Deceased,Punjab,11
49206,22-Dec-20,2020-12-22,Confirmed,Punjab,287
49207,22-Dec-20,2020-12-22,Recovered,Punjab,624
49208,22-Dec-20,2020-12-22,Deceased,Punjab,18
49209,23-Dec-20,2020-12-23,Confirmed,Punjab,480
49210,23-Dec-20,2020-12-23,Recovered,Punjab,582
49211,23-Dec-20,2020-12-23,Deceased,Punjab,13
49212,24-Dec-20,2020-12-24,Confirmed,Punjab,360
49213,24-Dec-20,2020-12-24,Recovered,Punjab,469
49214,24-Dec-20,2020-12-24,Deceased,Punjab,17
49215,25-Dec-20,2020-12-25,Confirmed,Punjab,316
49216,25-Dec-20,2020-12-25,Recovered,Punjab,412
49217,25-Dec-20,2020-12-25,Deceased,Punjab,9
49218,26-Dec-20,2020-12-26,Confirmed,Punjab,305
49219,26-Dec-20,2020-12-26,Recovered,Punjab,564
49220,26-Dec-20,2020-12-26,Deceased,Punjab,12
49221,27-Dec-20,2020-12-27,Confirmed,Punjab,279
49222,27-Dec-20,2020-12-27,Recovered,Punjab,483
49223,27-Dec-20,2020-12-27,Deceased,Punjab,18
49224,28-Dec-20,2020-12-28,Confirmed,Punjab,263
49225,28-Dec-20,2020-12-28,Recovered,Punjab,450
49226,28-Dec-20,2020-12-28,Deceased,Punjab,13
49227,29-Dec-20,2020-12-29,Confirmed,Punjab,210
49228,29-Dec-20,2020-12-29,Recovered,Punjab,377
49229,29-Dec-20,2020-12-29,Deceased,Punjab,10
49230,30-Dec-20,2020-12-30,Confirmed,Punjab,361
49231,30-Dec-20,2020-12-30,Recovered,Punjab,324
49232,30-Dec-20,2020-12-30,Deceased,Punjab,9
49233,31-Dec-20,2020-12-31,Confirmed,Punjab,283
49234,31-Dec-20,2020-12-31,Recovered,Punjab,453
49235,31-Dec-20,2020-12-31,Deceased,Punjab,10
49236,01-Jan-21,2021-01-01,Confirmed,Punjab,248
49237,01-Jan-21,2021-01-01,Recovered,Punjab,408
49238,01-Jan-21,2021-01-01,Deceased,Punjab,8
49239,02-Jan-21,2021-01-02,Confirmed,Punjab,242
49240,02-Jan-21,2021-01-02,Recovered,Punjab,315
49241,02-Jan-21,2021-01-02,Deceased,Punjab,15
49242,03-Jan-21,2021-01-03,Confirmed,Punjab,207
49243,03-Jan-21,2021-01-03,Recovered,Punjab,263
49244,03-Jan-21,2021-01-03,Deceased,Punjab,12
49245,04-Jan-21,2021-01-04,Confirmed,Punjab,222
49246,04-Jan-21,2021-01-04,Recovered,Punjab,490
49247,04-Jan-21,2021-01-04,Deceased,Punjab,24
49248,05-Jan-21,2021-01-05,Confirmed,Punjab,211
49249,05-Jan-21,2021-01-05,Recovered,Punjab,293
49250,05-Jan-21,2021-01-05,Deceased,Punjab,4
49251,06-Jan-21,2021-01-06,Confirmed,Punjab,258
49252,06-Jan-21,2021-01-06,Recovered,Punjab,235
49253,06-Jan-21,2021-01-06,Deceased,Punjab,8
49254,07-Jan-21,2021-01-07,Confirmed,Punjab,277
49255,07-Jan-21,2021-01-07,Recovered,Punjab,290
49256,07-Jan-21,2021-01-07,Deceased,Punjab,10
49257,08-Jan-21,2021-01-08,Confirmed,Punjab,299
49258,08-Jan-21,2021-01-08,Recovered,Punjab,252
49259,08-Jan-21,2021-01-08,Deceased,Punjab,15
49260,09-Jan-21,2021-01-09,Confirmed,Punjab,248
49261,09-Jan-21,2021-01-09,Recovered,Punjab,301
49262,09-Jan-21,2021-01-09,Deceased,Punjab,2
49263,10-Jan-21,2021-01-10,Confirmed,Punjab,299
49264,10-Jan-21,2021-01-10,Recovered,Punjab,312
49265,10-Jan-21,2021-01-10,Deceased,Punjab,6
49266,11-Jan-21,2021-01-11,Confirmed,Punjab,192
49267,11-Jan-21,2021-01-11,Recovered,Punjab,265
49268,11-Jan-21,2021-01-11,Deceased,Punjab,2
49269,12-Jan-21,2021-01-12,Confirmed,Punjab,254
49270,12-Jan-21,2021-01-12,Recovered,Punjab,315
49271,12-Jan-21,2021-01-12,Deceased,Punjab,9
49272,13-Jan-21,2021-01-13,Confirmed,Punjab,258
49273,13-Jan-21,2021-01-13,Recovered,Punjab,222
49274,13-Jan-21,2021-01-13,Deceased,Punjab,7
49275,14-Jan-21,2021-01-14,Confirmed,Punjab,213
49276,14-Jan-21,2021-01-14,Recovered,Punjab,253
49277,14-Jan-21,2021-01-14,Deceased,Punjab,10
49278,15-Jan-21,2021-01-15,Confirmed,Punjab,241
49279,15-Jan-21,2021-01-15,Recovered,Punjab,257
49280,15-Jan-21,2021-01-15,Deceased,Punjab,12
49281,16-Jan-21,2021-01-16,Confirmed,Punjab,175
49282,16-Jan-21,2021-01-16,Recovered,Punjab,322
49283,16-Jan-21,2021-01-16,Deceased,Punjab,14
49284,17-Jan-21,2021-01-17,Confirmed,Punjab,239
49285,17-Jan-21,2021-01-17,Recovered,Punjab,195
49286,17-Jan-21,2021-01-17,Deceased,Punjab,5
49287,18-Jan-21,2021-01-18,Confirmed,Punjab,124
49288,18-Jan-21,2021-01-18,Recovered,Punjab,278
49289,18-Jan-21,2021-01-18,Deceased,Punjab,5
49290,19-Jan-21,2021-01-19,Confirmed,Punjab,208
49291,19-Jan-21,2021-01-19,Recovered,Punjab,247
49292,19-Jan-21,2021-01-19,Deceased,Punjab,7
49293,20-Jan-21,2021-01-20,Confirmed,Punjab,199
49294,20-Jan-21,2021-01-20,Recovered,Punjab,202
49295,20-Jan-21,2021-01-20,Deceased,Punjab,4
49296,21-Jan-21,2021-01-21,Confirmed,Punjab,180
49297,21-Jan-21,2021-01-21,Recovered,Punjab,227
49298,21-Jan-21,2021-01-21,Deceased,Punjab,15
49299,22-Jan-21,2021-01-22,Confirmed,Punjab,206
49300,22-Jan-21,2021-01-22,Recovered,Punjab,217
49301,22-Jan-21,2021-01-22,Deceased,Punjab,8
49302,23-Jan-21,2021-01-23,Confirmed,Punjab,211
49303,23-Jan-21,2021-01-23,Recovered,Punjab,232
49304,23-Jan-21,2021-01-23,Deceased,Punjab,10
49305,24-Jan-21,2021-01-24,Confirmed,Punjab,197
49306,24-Jan-21,2021-01-24,Recovered,Punjab,232
49307,24-Jan-21,2021-01-24,Deceased,Punjab,2
49308,25-Jan-21,2021-01-25,Confirmed,Punjab,159
49309,25-Jan-21,2021-01-25,Recovered,Punjab,258
49310,25-Jan-21,2021-01-25,Deceased,Punjab,5
49311,26-Jan-21,2021-01-26,Confirmed,Punjab,129
49312,26-Jan-21,2021-01-26,Recovered,Punjab,164
49313,26-Jan-21,2021-01-26,Deceased,Punjab,11
49314,27-Jan-21,2021-01-27,Confirmed,Punjab,188
49315,27-Jan-21,2021-01-27,Recovered,Punjab,204
49316,27-Jan-21,2021-01-27,Deceased,Punjab,10
49317,28-Jan-21,2021-01-28,Confirmed,Punjab,200
49318,28-Jan-21,2021-01-28,Recovered,Punjab,192
49319,28-Jan-21,2021-01-28,Deceased,Punjab,9
49320,29-Jan-21,2021-01-29,Confirmed,Punjab,254
49321,29-Jan-21,2021-01-29,Recovered,Punjab,208
49322,29-Jan-21,2021-01-29,Deceased,Punjab,11
49323,30-Jan-21,2021-01-30,Confirmed,Punjab,224
49324,30-Jan-21,2021-01-30,Recovered,Punjab,146
49325,30-Jan-21,2021-01-30,Deceased,Punjab,8
49326,31-Jan-21,2021-01-31,Confirmed,Punjab,192
49327,31-Jan-21,2021-01-31,Recovered,Punjab,242
49328,31-Jan-21,2021-01-31,Deceased,Punjab,6
49329,01-Feb-21,2021-02-01,Confirmed,Punjab,194
49330,01-Feb-21,2021-02-01,Recovered,Punjab,220
49331,01-Feb-21,2021-02-01,Deceased,Punjab,1
49332,02-Feb-21,2021-02-02,Confirmed,Punjab,204
49333,02-Feb-21,2021-02-02,Recovered,Punjab,171
49334,02-Feb-21,2021-02-02,Deceased,Punjab,12
49335,03-Feb-21,2021-02-03,Confirmed,Punjab,187
49336,03-Feb-21,2021-02-03,Recovered,Punjab,179
49337,03-Feb-21,2021-02-03,Deceased,Punjab,0
49338,04-Feb-21,2021-02-04,Confirmed,Punjab,196
49339,04-Feb-21,2021-02-04,Recovered,Punjab,160
49340,04-Feb-21,2021-02-04,Deceased,Punjab,7
49341,05-Feb-21,2021-02-05,Confirmed,Punjab,199
49342,05-Feb-21,2021-02-05,Recovered,Punjab,214
49343,05-Feb-21,2021-02-05,Deceased,Punjab,-1
49344,06-Feb-21,2021-02-06,Confirmed,Punjab,183
49345,06-Feb-21,2021-02-06,Recovered,Punjab,166
49346,06-Feb-21,2021-02-06,Deceased,Punjab,6
49347,07-Feb-21,2021-02-07,Confirmed,Punjab,207
49348,07-Feb-21,2021-02-07,Recovered,Punjab,185
49349,07-Feb-21,2021-02-07,Deceased,Punjab,2
49350,08-Feb-21,2021-02-08,Confirmed,Punjab,192
49351,08-Feb-21,2021-02-08,Recovered,Punjab,245
49352,08-Feb-21,2021-02-08,Deceased,Punjab,11
49353,09-Feb-21,2021-02-09,Confirmed,Punjab,185
49354,09-Feb-21,2021-02-09,Recovered,Punjab,212
49355,09-Feb-21,2021-02-09,Deceased,Punjab,8
49356,10-Feb-21,2021-02-10,Confirmed,Punjab,229
49357,10-Feb-21,2021-02-10,Recovered,Punjab,180
49358,10-Feb-21,2021-02-10,Deceased,Punjab,14
49359,11-Feb-21,2021-02-11,Confirmed,Punjab,306
49360,11-Feb-21,2021-02-11,Recovered,Punjab,187
49361,11-Feb-21,2021-02-11,Deceased,Punjab,7
49362,12-Feb-21,2021-02-12,Confirmed,Punjab,246
49363,12-Feb-21,2021-02-12,Recovered,Punjab,162
49364,12-Feb-21,2021-02-12,Deceased,Punjab,8
49365,13-Feb-21,2021-02-13,Confirmed,Punjab,260
49366,13-Feb-21,2021-02-13,Recovered,Punjab,221
49367,13-Feb-21,2021-02-13,Deceased,Punjab,4
49368,14-Feb-21,2021-02-14,Confirmed,Punjab,234
49369,14-Feb-21,2021-02-14,Recovered,Punjab,204
49370,14-Feb-21,2021-02-14,Deceased,Punjab,3
49371,15-Feb-21,2021-02-15,Confirmed,Punjab,222
49372,15-Feb-21,2021-02-15,Recovered,Punjab,217
49373,15-Feb-21,2021-02-15,Deceased,Punjab,10
49374,16-Feb-21,2021-02-16,Confirmed,Punjab,247
49375,16-Feb-21,2021-02-16,Recovered,Punjab,198
49376,16-Feb-21,2021-02-16,Deceased,Punjab,5
49377,17-Feb-21,2021-02-17,Confirmed,Punjab,341
49378,17-Feb-21,2021-02-17,Recovered,Punjab,179
49379,17-Feb-21,2021-02-17,Deceased,Punjab,10
49380,18-Feb-21,2021-02-18,Confirmed,Punjab,268
49381,18-Feb-21,2021-02-18,Recovered,Punjab,169
49382,18-Feb-21,2021-02-18,Deceased,Punjab,10
49383,19-Feb-21,2021-02-19,Confirmed,Punjab,383
49384,19-Feb-21,2021-02-19,Recovered,Punjab,214
49385,19-Feb-21,2021-02-19,Deceased,Punjab,8
49386,20-Feb-21,2021-02-20,Confirmed,Punjab,352
49387,20-Feb-21,2021-02-20,Recovered,Punjab,264
49388,20-Feb-21,2021-02-20,Deceased,Punjab,8
49389,21-Feb-21,2021-02-21,Confirmed,Punjab,348
49390,21-Feb-21,2021-02-21,Recovered,Punjab,206
49391,21-Feb-21,2021-02-21,Deceased,Punjab,6
49392,22-Feb-21,2021-02-22,Confirmed,Punjab,388
49393,22-Feb-21,2021-02-22,Recovered,Punjab,225
49394,22-Feb-21,2021-02-22,Deceased,Punjab,15
49395,23-Feb-21,2021-02-23,Confirmed,Punjab,414
49396,23-Feb-21,2021-02-23,Recovered,Punjab,276
49397,23-Feb-21,2021-02-23,Deceased,Punjab,10
49398,24-Feb-21,2021-02-24,Confirmed,Punjab,558
49399,24-Feb-21,2021-02-24,Recovered,Punjab,248
49400,24-Feb-21,2021-02-24,Deceased,Punjab,7
49401,25-Feb-21,2021-02-25,Confirmed,Punjab,563
49402,25-Feb-21,2021-02-25,Recovered,Punjab,278
49403,25-Feb-21,2021-02-25,Deceased,Punjab,13
49404,26-Feb-21,2021-02-26,Confirmed,Punjab,622
49405,26-Feb-21,2021-02-26,Recovered,Punjab,255
49406,26-Feb-21,2021-02-26,Deceased,Punjab,15
49407,27-Feb-21,2021-02-27,Confirmed,Punjab,593
49408,27-Feb-21,2021-02-27,Recovered,Punjab,368
49409,27-Feb-21,2021-02-27,Deceased,Punjab,11
49410,28-Feb-21,2021-02-28,Confirmed,Punjab,579
49411,28-Feb-21,2021-02-28,Recovered,Punjab,376
49412,28-Feb-21,2021-02-28,Deceased,Punjab,7
49413,01-Mar-21,2021-03-01,Confirmed,Punjab,633
49414,01-Mar-21,2021-03-01,Recovered,Punjab,394
49415,01-Mar-21,2021-03-01,Deceased,Punjab,18
49416,02-Mar-21,2021-03-02,Confirmed,Punjab,729
49417,02-Mar-21,2021-03-02,Recovered,Punjab,374
49418,02-Mar-21,2021-03-02,Deceased,Punjab,10
49419,03-Mar-21,2021-03-03,Confirmed,Punjab,772
49420,03-Mar-21,2021-03-03,Recovered,Punjab,365
49421,03-Mar-21,2021-03-03,Deceased,Punjab,12
49422,04-Mar-21,2021-03-04,Confirmed,Punjab,1071
49423,04-Mar-21,2021-03-04,Recovered,Punjab,385
49424,04-Mar-21,2021-03-04,Deceased,Punjab,15
49425,05-Mar-21,2021-03-05,Confirmed,Punjab,808
49426,05-Mar-21,2021-03-05,Recovered,Punjab,400
49427,05-Mar-21,2021-03-05,Deceased,Punjab,11
49428,06-Mar-21,2021-03-06,Confirmed,Punjab,1159
49429,06-Mar-21,2021-03-06,Recovered,Punjab,644
49430,06-Mar-21,2021-03-06,Deceased,Punjab,12
49431,07-Mar-21,2021-03-07,Confirmed,Punjab,1043
49432,07-Mar-21,2021-03-07,Recovered,Punjab,693
49433,07-Mar-21,2021-03-07,Deceased,Punjab,17
49434,08-Mar-21,2021-03-08,Confirmed,Punjab,1229
49435,08-Mar-21,2021-03-08,Recovered,Punjab,692
49436,08-Mar-21,2021-03-08,Deceased,Punjab,14
49437,09-Mar-21,2021-03-09,Confirmed,Punjab,1027
49438,09-Mar-21,2021-03-09,Recovered,Punjab,505
49439,09-Mar-21,2021-03-09,Deceased,Punjab,20
49440,10-Mar-21,2021-03-10,Confirmed,Punjab,1393
49441,10-Mar-21,2021-03-10,Recovered,Punjab,496
49442,10-Mar-21,2021-03-10,Deceased,Punjab,17
49443,11-Mar-21,2021-03-11,Confirmed,Punjab,1305
49444,11-Mar-21,2021-03-11,Recovered,Punjab,620
49445,11-Mar-21,2021-03-11,Deceased,Punjab,18
49446,12-Mar-21,2021-03-12,Confirmed,Punjab,1408
49447,12-Mar-21,2021-03-12,Recovered,Punjab,991
49448,12-Mar-21,2021-03-12,Deceased,Punjab,34
49449,13-Mar-21,2021-03-13,Confirmed,Punjab,1510
49450,13-Mar-21,2021-03-13,Recovered,Punjab,1024
49451,13-Mar-21,2021-03-13,Deceased,Punjab,22
49452,14-Mar-21,2021-03-14,Confirmed,Punjab,1492
49453,14-Mar-21,2021-03-14,Recovered,Punjab,838
49454,14-Mar-21,2021-03-14,Deceased,Punjab,20
49455,15-Mar-21,2021-03-15,Confirmed,Punjab,1818
49456,15-Mar-21,2021-03-15,Recovered,Punjab,1399
49457,15-Mar-21,2021-03-15,Deceased,Punjab,27
